customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5449,1,0,1,1,14,1,0,0,2,2,0,0,2,0,0,1,2,65.45,6412,1
646,1,1,1,0,58,1,2,1,0,0,2,0,2,2,0,1,2,98.7,4792,1
2199,1,0,0,0,53,0,1,0,2,2,0,0,0,2,0,1,0,46.3,2198,0
911,1,0,1,0,70,1,2,1,2,2,2,0,2,0,2,1,1,99.35,5472,0
624,0,1,1,1,14,1,2,1,0,0,0,0,2,2,0,1,2,95.8,631,0
431,1,0,1,1,22,1,0,0,2,0,2,2,2,0,1,1,0,67.5,979,1
3971,0,0,1,0,10,1,2,1,2,0,0,0,0,0,0,1,1,78.15,5846,0
4387,0,0,1,1,29,1,2,2,1,1,1,1,1,1,2,0,3,26.1,5463,0
5436,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,5447,1
67,1,0,1,0,49,1,2,0,2,0,2,2,2,2,1,0,2,84.35,3467,1
209,0,1,1,0,68,1,2,1,0,2,0,0,2,2,0,1,2,100.2,5410,1
1904,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.05,5906,1
3988,0,0,0,0,30,0,1,0,0,0,0,2,0,2,1,1,1,40.35,346,0
1526,0,0,1,0,72,1,2,0,2,2,2,2,2,0,2,0,1,79.2,4494,0
2699,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,20.9,2118,0
819,1,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,2,73.6,4355,1
2982,0,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,74.75,5547,1
1005,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,49.9,4146,0
5867,0,0,0,0,20,1,2,0,0,2,0,2,0,2,0,1,1,68.9,668,0
457,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,1610,0
1698,0,0,0,0,29,1,2,1,0,0,0,0,0,0,0,1,1,76.0,1849,0
6122,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,2,74.0,5712,0
439,1,0,0,0,3,1,0,1,2,0,0,2,0,0,0,1,3,82.3,1758,0
564,0,0,0,0,20,1,0,1,2,0,2,0,2,0,0,1,0,89.4,1443,0
7020,1,0,0,1,64,1,0,1,0,2,0,2,2,2,0,1,1,99.15,5031,0
3800,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,1609,1
4689,0,0,0,0,6,0,1,0,2,0,0,0,0,0,0,0,0,29.45,1066,0
410,1,0,1,0,50,1,0,2,1,1,1,1,1,1,2,0,2,19.8,29,0
6876,1,0,0,0,6,1,0,0,2,0,0,0,0,2,0,1,0,59.15,2915,0
1288,1,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,2,44.75,2890,0
3697,1,0,1,1,72,1,2,1,0,0,2,0,0,2,2,1,1,90.8,5215,0
2330,1,0,1,0,8,1,0,0,0,2,0,0,0,0,0,1,0,49.55,3361,0
3557,0,0,1,1,67,1,2,1,2,0,0,2,2,2,2,0,1,106.7,5524,0
6475,0,1,1,0,24,1,2,1,0,0,0,0,2,2,0,1,2,93.55,1900,1
1483,0,0,1,0,72,1,2,1,2,2,0,0,0,2,2,1,1,94.45,5464,0
1813,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,1,0,19.45,4915,0
513,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,25.05,4635,1
3693,1,0,1,0,70,1,0,0,2,2,0,2,0,2,2,0,3,67.95,3943,0
5102,0,0,0,0,22,1,0,0,0,2,2,0,2,0,1,0,0,65.25,816,0
4693,0,0,0,0,59,1,2,1,2,2,2,0,0,2,0,1,0,99.45,4656,0
2794,1,0,0,0,36,1,0,2,1,1,1,1,1,1,1,1,1,20.35,5475,0
1080,0,0,1,1,51,1,0,2,1,1,1,1,1,1,2,0,3,19.95,58,0
5143,1,0,1,0,53,1,2,0,2,0,2,2,2,0,1,0,0,77.4,3551,0
1690,0,0,1,1,20,1,0,2,1,1,1,1,1,1,1,0,0,19.7,3373,0
4396,1,0,1,0,63,1,0,1,2,0,2,0,2,2,2,0,1,99.7,5116,0
3392,0,0,0,0,40,1,0,1,0,2,0,0,0,0,0,0,1,74.8,2568,0
4262,1,0,0,0,35,1,0,2,1,1,1,1,1,1,1,1,3,19.15,5141,0
6446,1,0,1,1,26,1,0,1,0,0,0,0,0,2,1,0,0,78.95,1668,0
389,1,1,1,0,27,1,2,1,0,2,2,0,0,2,0,1,2,95.55,2168,1
3226,1,0,0,1,53,1,0,0,2,2,0,2,0,0,1,0,1,62.85,2962,0
6289,1,1,1,0,34,1,0,1,0,0,0,0,0,0,0,0,1,71.55,2075,0
2406,0,1,1,0,19,1,2,1,0,0,0,0,2,2,0,1,2,94.95,1285,0
1867,1,0,1,0,43,1,0,1,2,2,2,0,0,0,0,1,1,86.1,3077,0
2610,1,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.55,405,0
6077,1,0,0,1,56,1,2,2,1,1,1,1,1,1,2,1,3,24.8,781,0
3221,1,0,0,0,57,0,1,0,0,2,0,0,2,0,0,1,2,39.3,1742,1
2227,1,0,1,1,34,1,0,1,0,0,2,0,2,0,0,1,3,84.05,2512,0
3088,0,0,0,0,10,0,1,0,0,2,0,2,0,0,0,0,2,36.25,3216,0
1987,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,1610,1
4837,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,2,23.9,2596,1
1504,1,0,0,0,56,1,2,1,0,2,0,0,2,2,0,0,2,98.6,4621,0
2092,0,0,1,0,55,1,2,1,0,2,2,0,2,2,0,1,1,103.65,4688,0
6111,0,0,1,1,36,1,2,0,2,2,2,2,2,2,2,1,1,92.9,2931,0
2142,1,0,1,0,47,1,0,2,1,1,1,1,1,1,1,0,0,19.9,6426,0
5511,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,1,1,20.1,1955,0
3963,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,2,85.45,6209,1
5166,1,1,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.5,1714,0
1890,0,0,0,0,63,1,2,1,0,2,0,0,2,2,1,0,0,99.9,5007,1
5981,0,1,0,0,35,0,1,0,0,0,2,0,2,0,0,1,2,39.85,803,0
2059,0,0,0,0,67,1,0,0,2,2,0,2,0,0,1,0,1,60.5,3310,0
3387,1,0,0,0,25,1,2,1,0,0,0,0,0,2,0,1,2,84.8,1674,1
5100,1,0,0,0,21,1,2,1,2,0,2,0,2,2,0,0,3,103.85,1848,0
5995,0,0,0,0,13,1,0,0,2,2,0,2,0,2,0,0,0,67.8,6182,0
6908,1,0,1,0,35,1,2,1,0,0,0,0,0,0,0,1,2,75.2,2231,1
2691,1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,24.85,1498,0
6451,0,0,0,0,29,1,0,2,1,1,1,1,1,1,0,0,1,19.35,4921,0
4638,1,0,1,0,71,0,1,0,0,2,0,0,2,2,2,0,2,49.35,3048,1
104,1,1,1,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.0,4945,0
5483,0,1,0,0,57,0,1,0,0,2,2,0,2,2,0,1,2,55.0,2690,0
1812,1,0,1,0,65,1,2,0,2,0,2,2,0,2,2,0,0,76.15,4178,0
3696,1,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,3,20.3,4875,0
2954,1,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,2,74.9,3970,1
4893,0,1,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.35,6187,0
1689,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.75,1488,0
1144,1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,1,45.2,4170,0
6260,1,0,1,1,39,1,2,2,1,1,1,1,1,1,2,0,3,25.2,6505,0
4905,0,1,0,0,59,1,2,1,2,2,2,0,0,0,0,1,2,89.75,4553,0
3554,1,0,0,0,26,1,0,0,2,0,0,2,2,2,1,0,0,75.0,1506,0
2950,1,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,3,49.95,133,0
523,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,0,0,65.7,3890,0
6511,1,0,1,0,65,1,2,0,2,2,2,0,0,0,1,0,1,67.05,3668,0
4994,1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,0,1,110.9,5985,0
6845,1,0,0,0,6,1,2,1,0,0,0,2,0,2,0,1,0,87.95,4371,0
4179,1,1,0,0,32,1,0,2,1,1,1,1,1,1,1,0,1,19.8,4823,0
3599,0,0,1,0,50,1,2,0,0,0,2,0,2,2,1,0,0,75.7,3315,0
815,1,0,1,0,61,0,1,0,2,0,2,2,2,2,2,1,3,62.15,3244,0
2556,0,0,0,0,15,1,0,1,0,2,2,0,2,2,0,1,2,101.25,841,1
618,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,0,115.15,6157,0
6356,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,1,3,18.95,1414,1
1281,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.5,1483,0
5571,0,0,0,0,12,1,2,1,0,0,0,0,0,2,0,1,2,86.55,126,0
2294,0,0,0,0,37,0,1,0,0,0,0,2,0,0,0,0,1,28.6,6492,1
4421,1,0,1,1,61,1,0,2,1,1,1,1,1,1,1,0,3,20.4,414,0
3270,1,0,1,1,18,1,0,2,1,1,1,1,1,1,1,0,0,19.8,2963,0
2418,1,0,0,1,21,1,0,0,0,0,0,0,0,0,0,0,3,45.65,6504,0
828,1,0,1,1,68,0,1,0,2,2,2,2,0,2,2,1,3,56.4,3371,0
5837,1,1,0,0,12,1,2,1,0,0,0,0,0,0,0,1,1,73.3,6122,0
3890,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,24.35,3492,1
3167,0,0,1,0,62,1,2,1,0,0,2,0,2,2,0,1,2,101.35,5026,0
3448,0,1,0,0,29,1,2,1,0,0,0,2,2,2,0,0,2,98.65,2470,1
4904,1,0,0,1,1,0,1,0,0,2,0,2,0,0,0,0,3,33.6,2861,0
336,1,1,1,0,5,1,2,1,0,0,2,0,0,0,0,1,0,79.9,2970,1
6069,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.7,1619,0
5353,1,0,0,1,62,1,2,1,0,0,2,2,2,2,2,1,2,104.05,5260,0
1810,0,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,0,20.25,5610,0
1615,0,1,0,0,28,1,2,1,0,0,2,2,2,2,0,1,2,103.3,2494,1
5041,0,0,1,1,69,1,2,0,2,2,0,2,2,0,1,0,1,73.7,4125,0
2621,0,0,1,0,11,1,2,1,2,0,0,2,2,0,0,1,1,96.2,408,1
1366,0,0,1,0,63,1,2,1,0,2,2,2,2,2,0,1,2,108.75,5419,0
5070,1,0,0,0,23,1,0,2,1,1,1,1,1,1,1,0,0,20.15,3461,0
1664,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,1,19.75,1705,0
2054,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,25.95,1349,0
1201,0,1,0,0,45,1,2,0,2,0,0,2,0,2,0,1,2,70.05,2660,0
4935,0,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,24.05,1289,0
4191,0,0,0,1,22,1,2,1,0,0,0,0,0,2,0,1,2,84.75,1370,0
825,0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,23.05,466,0
2863,1,0,1,0,55,1,2,1,0,0,2,2,2,2,1,1,2,104.15,4741,1
5897,0,0,0,0,65,0,1,0,2,0,2,2,2,2,2,0,1,59.95,3356,0
798,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,19.55,856,0
2191,1,0,1,0,10,1,0,2,1,1,1,1,1,1,1,0,0,19.6,1468,0
2992,0,0,0,1,7,1,0,2,1,1,1,1,1,1,1,0,3,20.05,6467,0
3064,1,1,0,0,5,1,0,1,0,2,0,0,0,2,0,1,2,85.55,3482,0
4550,0,0,1,1,24,1,2,0,2,0,2,0,2,2,2,0,1,78.6,1406,0
11,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,116.8,6192,0
6132,1,0,0,0,21,0,1,0,2,0,0,2,2,0,0,1,3,43.55,25,0
7005,1,0,1,0,69,0,1,0,0,2,2,2,2,2,1,1,1,60.8,3630,0
3056,1,0,1,1,44,1,0,0,0,2,0,2,0,0,0,1,0,54.9,2201,0
3864,0,1,1,1,61,1,2,0,0,0,2,0,2,0,1,1,2,65.2,3388,0
1368,1,1,0,0,24,1,2,1,0,2,2,0,2,2,0,1,1,102.95,2141,1
4091,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,90.6,6324,1
2572,0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,1,0,50.8,2487,1
2953,1,0,0,0,4,1,2,1,0,2,0,0,0,2,0,1,2,90.05,3170,1
6364,1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.2,5928,0
2081,1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,0,92.0,5282,0
5753,1,1,1,0,14,1,2,1,0,0,0,0,0,0,0,1,2,75.1,30,0
6360,1,0,0,0,7,1,2,2,1,1,1,1,1,1,0,1,0,25.05,940,0
3659,0,0,0,0,48,1,0,1,0,2,0,0,0,0,1,0,2,75.15,3238,0
3236,1,0,1,1,55,1,0,2,1,1,1,1,1,1,1,0,3,19.5,56,0
5614,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.3,1480,0
4586,1,0,0,0,45,1,0,1,2,2,2,2,2,2,1,0,1,112.2,4261,0
2828,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,70.3,1823,0
5381,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,3,19.6,766,0
3791,1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1028,0
2450,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.85,2215,1
3874,1,0,1,1,69,1,0,0,2,2,0,2,2,2,2,0,0,80.65,4599,0
4541,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,68.5,5378,1
3870,0,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,115.75,6189,0
3590,1,0,0,0,11,1,0,1,2,0,0,0,0,0,0,1,2,73.5,5981,1
5665,1,0,0,0,71,1,2,0,2,2,2,2,0,2,2,0,0,80.6,4709,0
2130,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,69.95,5454,1
3254,0,0,1,0,33,0,1,0,2,0,2,2,2,2,2,0,0,59.55,1644,0
191,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,3,19.05,2834,0
5406,0,1,1,0,56,1,2,1,2,2,2,2,0,0,1,0,2,95.65,4543,0
1743,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.95,1492,0
4761,1,0,0,0,5,1,0,0,0,0,2,0,2,2,0,1,2,70.05,2992,1
3528,1,0,1,1,57,1,0,2,1,1,1,1,1,1,1,0,3,19.4,121,0
4588,1,0,1,1,56,0,1,0,0,2,2,0,0,0,1,1,1,36.1,1575,0
1074,1,0,0,0,8,1,2,1,0,2,2,0,2,0,0,1,2,94.0,5884,1
1455,0,0,1,1,22,1,0,0,2,2,2,0,0,0,0,0,3,61.15,773,1
4331,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,1488,0
6575,0,0,0,1,40,1,0,0,2,0,0,2,2,0,0,1,1,64.1,2112,0
7021,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.75,6229,0
6770,1,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,3,19.7,507,0
3635,1,0,1,1,68,1,2,1,2,2,2,0,2,2,2,1,2,110.2,5754,0
3643,1,0,1,1,69,1,0,1,2,2,0,2,2,2,2,1,1,106.35,5647,0
689,0,0,1,0,56,1,2,1,0,2,2,2,0,0,0,0,2,90.55,4306,0
5608,0,0,1,1,10,1,0,0,0,2,2,0,0,2,1,1,3,65.9,5266,0
382,1,0,0,0,63,1,2,1,2,2,2,2,2,0,1,0,1,104.5,5261,0
4864,0,0,1,1,24,0,1,0,2,2,2,2,0,2,2,1,3,52.5,378,0
4196,0,0,0,0,19,1,2,0,0,0,2,0,0,0,0,1,3,56.1,70,0
6379,1,0,1,1,22,1,2,1,0,0,2,0,2,0,0,1,2,88.75,1458,0
1846,1,0,1,0,29,1,2,1,2,2,0,0,0,0,0,1,2,84.45,2116,1
1460,1,0,1,0,13,1,2,0,0,0,2,0,2,2,1,1,3,75.3,6507,1
5824,0,0,1,0,70,1,2,2,1,1,1,1,1,1,2,1,0,26.0,1631,0
6838,0,0,1,0,49,1,0,1,0,2,2,0,2,2,0,0,2,99.4,4253,0
6572,0,1,1,0,43,1,2,1,2,0,2,2,2,2,1,1,3,109.55,4080,1
738,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.6,4844,1
3731,1,0,1,1,42,1,0,0,0,0,2,2,2,2,1,0,2,73.15,2677,0
4382,1,0,0,0,57,1,0,0,0,2,0,2,0,0,1,1,3,54.65,2725,0
3893,1,1,0,0,2,1,0,0,2,0,2,0,2,0,0,0,0,66.4,6422,1
1436,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,115.55,6142,0
6224,0,1,0,0,46,1,2,1,0,2,2,0,2,2,0,1,2,104.45,4106,0
1800,1,1,1,0,66,1,2,1,0,0,0,2,2,2,0,1,1,100.05,5420,1
3862,1,0,0,0,62,1,2,1,2,2,0,2,0,2,1,0,2,102.0,5221,1
846,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,91.15,5283,0
3681,1,0,1,1,35,1,0,1,0,2,0,2,2,0,1,1,2,89.7,2747,0
6465,1,0,1,0,17,1,2,1,2,2,2,0,0,0,0,0,1,90.2,839,1
1466,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,2,92.4,5366,0
1940,0,0,1,1,28,1,0,2,1,1,1,1,1,1,1,0,3,19.9,4507,0
708,1,0,1,0,56,1,2,2,1,1,1,1,1,1,2,1,1,25.15,592,1
2685,0,0,0,0,31,1,2,1,0,0,0,2,0,0,0,1,1,79.85,2048,1
2494,1,0,0,0,45,1,0,2,1,1,1,1,1,1,1,0,0,18.85,6259,0
1855,0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,25.75,2156,0
845,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,3,49.6,270,1
4209,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,1,3,20.95,175,0
4831,0,0,1,0,48,1,0,1,0,2,2,0,2,2,1,1,2,97.05,3974,0
6222,1,0,1,1,25,1,2,2,1,1,1,1,1,1,0,1,0,25.4,4534,0
6441,1,0,1,1,64,1,0,2,1,1,1,1,1,1,2,1,0,19.7,502,0
6045,1,0,0,0,50,0,1,0,2,2,0,0,0,0,0,1,3,35.0,1314,0
4099,0,0,1,1,52,1,2,1,0,0,2,0,2,2,1,0,0,101.25,4435,0
5002,1,1,1,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,2427,0
5807,0,1,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,90.95,2500,0
1039,1,0,1,1,45,1,2,0,2,2,0,2,2,0,2,0,1,73.85,2926,0
2887,1,0,1,0,9,1,2,1,2,0,0,0,0,2,0,1,2,88.05,6026,0
4549,0,1,1,0,66,1,2,1,0,0,2,2,2,2,1,1,1,105.95,5485,1
3858,1,0,0,1,3,1,2,1,0,0,2,0,0,2,0,0,2,91.85,2225,1
1516,0,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,3,20.1,153,0
5484,0,0,1,1,1,0,1,0,0,0,0,2,2,0,0,0,2,40.1,3412,1
1910,0,0,1,1,64,1,2,1,2,2,0,2,2,2,2,0,0,110.3,5498,0
1421,0,1,0,0,31,1,2,1,0,0,0,0,0,0,0,1,2,73.9,1852,1
1433,0,0,0,0,14,1,0,1,0,0,0,0,2,2,0,1,3,89.8,244,1
5373,0,0,0,0,12,1,0,1,2,0,0,0,2,0,1,1,1,85.15,6497,0
2624,1,1,1,0,67,1,0,0,2,2,0,2,0,0,1,1,0,60.95,3510,0
3123,0,0,1,1,35,1,2,0,2,0,2,2,2,0,0,0,2,72.25,2223,1
1485,0,0,0,0,45,1,2,0,2,0,0,2,0,2,2,0,3,73.55,2904,0
4000,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,46.0,4171,0
1476,0,1,0,0,29,1,2,0,2,2,0,0,0,0,0,1,0,58.55,1223,0
774,0,0,0,0,24,1,2,2,1,1,1,1,1,1,1,0,0,24.6,4944,0
5480,1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,1,3,19.75,625,0
6440,1,0,0,0,51,1,0,1,2,0,0,0,2,0,1,0,3,86.35,3637,0
2293,0,0,1,0,45,1,2,2,1,1,1,1,1,1,2,0,3,25.5,232,0
6840,0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,0,1,19.0,6362,0
375,0,0,1,0,29,1,0,2,1,1,1,1,1,1,2,1,3,19.55,4365,0
2033,1,0,1,1,40,1,2,1,2,2,0,2,2,2,0,1,1,110.1,3791,0
4889,0,1,0,0,37,1,2,1,0,0,0,0,2,2,0,1,2,96.55,3100,1
5303,1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,2,69.75,1234,0
1765,0,0,0,0,22,0,1,0,0,0,2,0,2,2,0,1,2,50.6,144,0
6285,1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,65.6,3887,0
1477,0,0,0,0,7,0,1,0,0,2,0,0,0,2,0,1,1,40.1,2530,1
986,1,0,1,1,33,1,0,0,0,2,2,2,2,2,2,0,1,82.1,2252,0
4451,0,0,0,0,23,1,0,1,0,2,0,2,0,0,0,1,3,79.1,1316,0
3198,1,1,0,0,24,1,2,1,0,2,0,0,2,2,0,1,2,101.25,2091,1
6354,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,79.55,5968,1
5960,1,0,0,0,69,1,2,0,2,2,2,2,2,2,2,0,3,90.65,5109,0
4098,0,0,0,1,3,1,0,2,1,1,1,1,1,1,1,1,1,20.55,4702,0
3046,1,0,0,0,56,1,0,0,0,2,0,2,2,2,1,1,0,75.75,3644,0
4478,1,0,0,0,65,1,2,1,2,0,2,2,2,2,1,1,1,110.0,5597,0
3777,1,0,1,0,71,1,0,2,1,1,1,1,1,1,1,0,2,20.85,969,0
3965,0,1,0,0,14,1,2,1,0,0,2,0,0,0,0,1,0,80.35,110,0
5234,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.15,419,0
2589,0,0,0,0,32,1,2,1,0,0,0,0,2,0,1,0,2,84.05,2410,1
4869,1,0,0,0,40,1,0,0,2,0,2,0,0,2,0,0,2,67.45,2378,0
1861,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.75,1620,0
1006,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.1,6295,1
654,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,3,69.9,4203,0
759,0,0,1,0,15,1,2,0,0,0,0,0,0,0,0,1,2,51.1,5576,0
2066,0,0,1,1,17,1,2,1,2,0,2,0,2,0,0,0,2,94.4,1063,1
2818,1,0,0,0,19,1,0,1,0,2,2,0,0,0,0,1,2,78.25,884,1
4060,1,0,0,0,71,1,2,2,1,1,1,1,1,1,2,0,0,25.55,1472,0
2935,0,0,1,1,54,1,2,0,2,0,0,2,0,0,2,0,0,60.0,2848,0
3778,1,0,1,0,31,1,2,1,2,2,0,2,0,0,0,1,1,90.55,2528,0
2783,0,0,0,0,11,1,0,1,2,0,0,0,0,0,0,0,2,76.4,6166,0
6483,0,1,0,0,18,1,0,1,0,0,2,0,0,2,0,1,2,84.95,822,0
2262,0,1,0,0,72,1,2,1,2,2,0,2,2,2,2,1,0,110.1,5887,0
1837,0,1,0,0,71,1,2,1,0,2,0,0,2,2,0,1,1,99.65,5476,0
6823,1,1,0,0,5,0,1,0,0,0,2,2,2,0,0,0,1,45.4,1760,0
4958,1,0,1,0,38,1,2,0,0,0,2,2,0,2,1,0,1,69.0,2320,0
3108,1,0,0,1,5,1,0,0,0,0,0,2,0,0,0,1,0,48.65,1988,0
2636,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.15,6369,1
4087,0,1,0,0,52,1,2,0,2,0,2,0,0,0,2,0,0,59.85,2700,0
5062,0,1,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,75.75,4953,1
1491,0,0,0,0,68,1,2,0,0,2,2,0,2,2,2,1,2,80.65,4457,0
2999,1,0,1,1,69,1,0,2,1,1,1,1,1,1,1,1,1,20.55,738,0
6566,0,0,1,0,42,1,2,0,2,2,0,2,0,0,0,1,1,66.4,2370,0
3043,0,0,0,0,50,1,0,1,0,2,0,2,2,2,2,1,3,100.2,4268,0
4328,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.1,1476,1
5601,1,1,1,0,1,1,2,1,2,0,0,0,0,0,0,1,2,80.3,6017,1
1042,1,0,1,0,33,1,0,0,0,0,0,0,0,0,0,1,1,44.55,855,0
4726,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.35,903,0
400,1,0,1,1,64,1,2,1,2,2,2,0,0,0,0,1,2,91.8,4883,0
4965,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,2,74.9,5723,1
1313,1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,1,0,20.2,357,0
55,0,0,1,0,6,1,2,0,0,0,0,0,0,0,0,0,2,50.35,2728,0
2676,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,18.8,4633,0
5666,0,0,1,0,15,1,0,2,1,1,1,1,1,1,0,0,1,20.45,2867,0
4426,1,0,1,1,13,1,0,0,0,0,0,0,2,2,1,1,2,64.75,6278,0
6438,0,0,0,0,23,1,2,1,0,2,0,0,2,2,0,1,1,98.7,1881,0
1840,1,1,1,0,31,1,2,1,2,0,0,0,2,0,0,0,2,89.45,2434,0
6119,1,0,0,0,29,1,0,0,2,2,0,2,0,0,1,1,2,58.75,1192,0
5967,0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,0,1,20.7,68,0
3529,0,0,1,0,56,1,2,1,0,0,0,0,2,0,0,1,0,85.6,4151,0
4788,0,0,0,0,63,1,2,0,2,2,2,2,0,2,2,1,1,80.3,4221,0
3318,1,0,1,0,63,1,2,0,0,0,2,2,2,2,2,0,1,79.8,4263,0
368,1,1,1,1,24,1,2,1,2,0,0,0,0,0,0,1,2,79.85,1422,0
2328,1,1,1,0,36,1,0,0,0,0,2,2,0,0,1,0,1,54.1,1599,0
1159,0,1,0,0,9,1,0,1,0,0,0,0,2,0,0,1,2,80.85,5780,1
1772,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,24.75,5265,1
5814,0,0,1,0,21,1,0,0,2,0,2,2,2,2,1,0,3,80.9,1216,0
2346,1,0,1,1,13,1,2,2,1,1,1,1,1,1,1,0,0,24.5,2969,0
3343,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,20.15,1608,0
5409,0,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,3,20.05,4356,0
1870,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,1,0,19.6,699,0
6963,1,0,0,0,66,1,2,1,2,2,2,2,2,2,1,1,0,114.3,5705,0
